id,date,retweets,source,author,likes,text,twitter_name,location,verified,followers,friends,polarity,subjectivity
167908095,2020-06-05 13:21:50,0,Twitter Web App,Helen Sikavitsa,0,An interactive online platform designed to help policy makers and businesses understand climate scenarios and better assess the threat of global warming Weblink to SENSES platform climate change environment awareness WorldEnvironmentDay2020,elenischool,"Thessaloniki, Greece",False,2321,2398,0.25,0.25
288316394,2020-06-01 18:30:14,1,Hootsuite Inc.,Green Teacher,9,An opportunity to decarbonize Perhaps a postpandemic economy can serve us all better from CTVNews climate change economy global warming,GreenTeacherMag,Toronto,False,4091,585,0.25,0.25
75745506,2020-05-31 06:11:01,0,Twitter for Android,Dr.Narendra Meena,0,Year 20192020 will be crucial for global warming and climate change researchers as lockdown will serve some new exciting dataman vs nature,narendes,Dehradun,False,103,132,0.10909090909090909,0.5636363636363637
89711639,2020-05-29 17:30:38,5,TweetDeck,TRF Climate,7,OPINION Complex climate change negotiations have to include the countries and people most affected by global warming and that cannot be done online writes UNUEHS scientist soekreft COP26 COVID19,TRF_Climate,London,True,14226,1694,0.06666666666666667,0.3
21834441,2020-05-28 04:23:47,2,Twitter for Android,Saurabh Bhardwaj,1,We are about to but still havent hit that 15deg mark and the world is facing frequent weather amp climate extremes Shown below is long term Global temp change Imperative to limit the warming ClimateCrisis ClimateAction ClimateChange,Saurabhsays_,,False,302,516,0.016666666666666666,0.2333333333333333
2546540748,2020-05-26 00:02:40,1,Twitter Web App,Sanchali Pal,5,New research out of YaleClimateComm on Climate Change amp the American Mind2 in 3 Americans feel a personal sense of responsibility to help reduce global warming47 perceive a norm in which their friends amp family expect them to take action climate,sanchalipal,"Ohlone Land / Oakland, CA",False,838,713,0.04727272727272727,0.1709090909090909
1947442303,2020-05-25 08:55:09,0,Spreaker,American Soundbite,0,New Podcast What If I Paid You A Million Dollars on Spreaker change climate climatechange cooling earth global reality science sunspot theories warming,asoundbite,download on itunes,False,82,385,0.06818181818181818,0.22727272727272727
1238684966063501313,2020-05-22 00:25:10,0,FS Poster,CoronaVirusNewsLive.com,1,Could coronavirus change how we tackle the climate crisis Global Warming coronavirus change climate coronavirus crisis global tackle warming,CoronaVirusNFO,,False,81,0,0.0,0.0
1211472295081852928,2020-05-20 18:33:19,0,LinkedIn,Zsolt Lengyel,0,The New York Times Americans positions on climate change have remained largely unshaken by the coronavirus pandemic and economic crisis according to a new national survey that showed acceptance of the reality of global warming at record highs in s,Climatius_,"Waterloo, Ontario, Canada",False,427,1747,0.1374025974025974,0.30753246753246755
894127964178325504,2020-05-20 09:22:45,0,PromotePictures,IsaZiets,1,Promote RedbubbleRedbubble logo redbubble findyourthing heatwaves climatechange planetearth globalwarming savetheplanet fantasyillustration decor apparel art Tweeted via,IsaZiets,,False,921,1959,0.0,0.0
95418595,2020-05-20 00:15:06,1,Hootsuite Inc.,Daily Climate,0,Americans positions on climate change have remained largely unshaken by the coronavirus pandemic and economic crisis according to a new national survey that showed acceptance of the reality of global warming at record highs nytimes,TheDailyClimate,"Bozeman, Mont.",False,17704,1370,0.13766233766233765,0.2707792207792208
1097284476470771718,2020-05-19 15:30:14,0,Twitter Web Client,Beyond_Animal,0,Limiting global warming to 15 C would reduce the odds of initiating the most dangerous and irreversible effects of climate changeA path to ensure that is possible but not easy,beyond_animal,Switzerland,False,333,146,-0.06333333333333332,0.6466666666666667
95418595,2020-05-19 10:40:06,1,Hootsuite Inc.,Daily Climate,2,The study has found that much like humans insects will change their diet to try new things depending on where they are The discovery could have a serious impact on crops as global warming causes insects to colonise new regions climate,TheDailyClimate,"Bozeman, Mont.",False,17704,1370,0.02787878787878788,0.35515151515151516
1217852082893533184,2020-05-19 07:44:28,1,Twitter Web App,Treenvest.org,1,WHOSEARO WHO UNinBangladesh icddrb WHOThailand WHOSriLanka WHOTimorLeste WHOMaldives WHOIndonesia Amidst the issues that our planet is dealing with namely climate change and global warming the coronavirus outbreak has proven to one of the toughest challenges for humankind Experts have interlinked the spike in the number of infections climate change treenvest,treenvest,,False,17,51,0.0,0.0
340152431,2020-05-19 06:37:00,0,Twitter Web App,Scientific Publishers,3,ENVIRONMENT AT CROSSROADS CHALLENGES AND GREEN SOLUTIONSThis book deals with various environmental problems like climate change global warming etcFor more visit Order at environment nature sustainability climate,ScientificPubIn,"Jodhpur, Rajasthan, India",False,305,144,0.075,0.325
1196092992785747968,2020-05-18 11:32:25,0,Twitter Web App,Danyhilton,2,Latest research could reduce climate change risks Share more innovative ideas to protect our environment at Global Warming Congress environmental science health pollution climate crisis meetings toxicology,Danyhilton1,,False,15,36,0.375,0.6
1060592255818436608,2020-05-17 20:45:58,0,Twitter for Android,Abdikarim,0,Very society needs a fundamentally new approach for mitigation againest Global warming and power governance systems take positive decisions for adaption climate changeClimatogist Abdikarim Hassan MA of Climate change and Environmental Sustainbality,Abdikar67124398,,False,5,38,0.1409090909090909,0.32499999999999996
916119991,2020-05-17 09:28:41,0,Twitter for iPhone,Darryl Ellis,0,iamshaunbailey Did Adam go and pump them up with a speech on global Warming Climate Change,EllisDarryl,"Sydney, New South Wales",False,1037,1049,0.0,0.0
1242821081850884096,2020-05-14 21:47:23,0,Twitter Web App,The Green Swan,1,So because the UKs Covid model might have arrived at a high numberProfessor Michael Manns hockey stick model was used by the IPCC mass media and politicians to push the manmade global warming now called climate change hysteria over the past two decades Climate,TheGreenSwan2,,False,27,92,-0.03,0.2633333333333333
1253000268234371078,2020-05-14 06:25:50,10,Twitter Web App,Divya Hari,43,The world can be best served and transformed only if we start being sensible and mindful of our own attitude and choicesenvironment green carbon footprint global warming climate change refuse recycle,IvyKriss,"Denver, CO",False,698,716,0.28,0.5199999999999999
744128826,2020-05-13 13:47:45,0,Twitter Web Client,Pablo  Casaux,0,Governments must prioritize the fight against global warming in stimulus packages aimed at alleviating the coronavirus crisis because climate change may cause much greater chaos in the future says Engies CEO via businesscovid climate,pcasaux,Argentina,False,406,308,0.16666666666666666,0.20833333333333334
2375685024,2020-05-12 17:36:35,0,Twitter Web App,Dinesh C Srivastava,0,I think corona is taking care of global warming and climate change as local is being advocated Now there will be a brake on global workflow labour flow and goods and services flow Now produce local and consume local is the mantra given by PM Modi,CDinesh25,India,False,133,103,0.0,0.0
1109451200724914181,2020-05-12 14:01:56,0,Twitter Web App,Harm Saeijs NL #NetZero2030 (our house is on fire),0,In this CarbonBrief October 8 2018 it is explained why the IPCC Intergovernmental Panel on Climate Change was asked to produce a report focused on 15C of global warming what the report says and how the report has been receivedScience Policy,HarmSaeijs,rts & likes r not endorsements,False,1078,4135,0.0,0.0
1253000268234371078,2020-05-11 19:50:38,0,Twitter Web Client,Divya Hari,0,As much as I love Singapore also widely known as the Clean and Green city the usage of singleuse plastics is distressingly rifereuse recycle refuse environment waste food eco shop carbon footprint global warming climate change,IvyKriss,"Denver, CO",False,698,716,0.06111111111111111,0.3333333333333333
1217852082893533184,2020-05-11 08:23:56,0,Twitter Web App,Treenvest.org,0,treenvest nature environment trees natural ecosystem water earth conservation adaptation climate change global warming climatechange globalwarming destruction planet resources naturalresources species extinction conserve animals birds habitats habitat,treenvest,,False,17,51,0.05,0.2
1110571837342146560,2020-05-10 01:42:46,1,Twitter Web App,john,0,Theres a difference between global warming and climate change idiots GlobalWarming Climate,imgonesoon,,False,0,9,-0.4,0.4
874934628,2020-05-05 22:02:14,0,Twitter Web App,michelle stirling,0,AdamskiPeter lamphieryeg Global warming is a reality the hoax is the thought that a carbontax can change the weather or climate Heres some of the science,stirlingmg,,False,439,196,0.0,0.0
1110509099723182080,2020-05-05 05:17:39,6,TweetDeck,David N. Thomas,10,The fact that the biggest global economic contraction since the Great Depression will not make a dent in future warming should be sobering It highlights the fact that we need to change the way we build human prosperityCO2ClimateCrisis climate,DNThomas01,🇬🇧 in Helsinki  🇫🇮,False,2079,2568,0.2,0.23500000000000001
2184934963,2020-05-04 15:12:11,9,Twitter Web App,GO GREEN,10,Yes green energy is not perfect bio wood is new coal but overall green energy is a much cleaner form of energy than dirty fossil fuels and is only chance we have off avoiding utter devastation from runaway global warming climate change M Moore MMFlint has let world down,ECOWARRIORSS,,False,23415,20439,-0.1199265381083563,0.4857667584940312
2184934963,2020-05-03 11:59:26,30,Twitter Web App,GO GREEN,25,World did not take warnings of a pandemic serious until it arrived and still world does not take warning of climate change diaster serious despite the force of global warming being unleashed that like a pandemic we will one day awake up and experience a world hostile to life,ECOWARRIORSS,,False,23415,20439,-0.2222222222222222,0.4444444444444444
1228059110383316992,2020-05-01 17:10:55,0,Twitter Web App,The Solar Revolution,2,4 Underrated Climate Change Donors Who Are Actually More Generous Than Jeff Bezos By SissiCaoClimatechange Globalwarming Thesolarrevolution Climate Freshair Planet Change Earth Changeclimate Global Warming,thesolarrev,"Long Beach, CA",False,94,547,0.25,0.25
3669231686,2020-04-30 09:37:10,2,Twitter Web Client,Akarnious,1,CLIMATE CHANGE Global WARMING Adelaide records wettest April in 22 years as rain and strong winds lash SA,Akarnious,,False,1873,2221,0.21666666666666665,0.36666666666666664
3432520972,2020-04-28 07:47:12,0,Twitter for iPhone,Steve Baynes,1,2020 will be hottest year on recordLockdowns have lowered emissions but longerterm changes neededPerspective Coronavirus will reduce global emissions by 55 We need to reduce emissions 76 EVERY year for decades to limit warming to 15C climate,stevebaynes,"Helsinki, Finland",False,916,1418,0.0,0.0
2543841462,2020-04-27 14:20:03,2,Hootsuite Inc.,Henry Mintzberg,4,Our choice comes down to this grounded reformation or global devastation We can continue to plunder this planet and each other or we can make our way to reformation warming environment change climate,Mintzberg141,"Official account, Montreal",False,17970,576,-0.09351851851851851,0.22129629629629632
2543841462,2020-04-26 01:20:03,1,Hootsuite Inc.,Henry Mintzberg,2,Areas with outbreaks may have to take aggressive actions to reduce their pollution for example by closing down polluting plants immediately also for the sake of global warmingremember that health environment climate change Earth pandemic,Mintzberg141,"Official account, Montreal",False,17970,576,-0.07777777777777779,0.14444444444444446
21769361,2020-04-25 19:14:55,0,Instagram,STEⓋE BOZIC,0,Energy Clarity No energy is sustainable fossil fuels fuel coal oil gas fracking nuclear global warming climate change environment renewable moral good freedom objectivism,STEVE_BOZIC,"ÜT: 43.863963,-79.749634",False,478,738,0.2333333333333333,0.2833333333333334
401775393,2020-04-21 19:46:02,31,Twitter for iPhone,Assaad Razzouk,38,climate artPowerful climate change photos reveal devastating impact of global warming around the world via app Agoras 50 finalists for its ClimateChange2020 competitionEarthDay2020,AssaadRazzouk,Singapore,True,138426,18462,-0.5,0.5
1176897592845840384,2020-04-21 17:56:39,0,GoDaddy Social App,Twyla Dell,1,Earth Day is TOMORROW Read more blogs on Lets work together and Stop Climate Change NOW Climate Change Global Warming Earth day,dell_twyla,Kansas City,False,26,150,0.25,0.25
21769361,2020-04-18 22:11:11,0,Instagram,STEⓋE BOZIC,0,Freedom to compete No energy favoritism by governments oil gas coal nuclear fossil fuel carbon emmissions environment global warming climate change human flourishing movement,STEVE_BOZIC,"ÜT: 43.863963,-79.749634",False,478,738,0.0,0.05
912110615807668224,2020-04-18 03:29:46,0,Twitter Web App,Leo Sutton,2,If The Parched West is Heading Into a Global WarmingFueled Megadrought That Could Last for Centuries climate Its because Anti Nuclear FoE Trolls promoted coal oil for decades YES We need to change to thorium NuclearEnergy,LeoYD850,,False,86,74,0.0,0.03333333333333333
2351862445,2020-04-17 16:46:04,16,Twitter Web Client,@drtimball #climate,23,Melting Glacier Reveals More Evidence Of Very Warm Medieval Warm Period The Global Warming Policy Forum GWPF drtimball climate change The biggest deception in historyBREAKING DrTim Ball wins against Dr Michael Mann lawsuit,pplonia,Columnist-Landowners Magazine,False,4274,1967,0.3633333333333333,0.3466666666666667
15061869,2020-04-16 06:51:19,0,JabX.net,pcgame,0,Coronavirus Cure Worse Than Problem Donald TrumpRead More alarmist carbon change chemtrails climate co2 coronavirus dioxide geoengineering global leftist warming,pcgame,United States,False,369,254,0.012499999999999994,0.42500000000000004
1241373066745307138,2020-04-15 19:05:17,0,Twitter for Android,ISRAELPROPHET,0,THINK ABOUT IT gtgtgt Global Warming a convenient truth Or false Polar vortex amp Biblical prophecy Climate Change or See postulates by Prince Handley and then decide for yourself HINT Why you do NOT need to worry about it but,ISRAELPROPHET1,"Ramat Gan  /  רָמַת גַּן

",False,18,10,-0.16111111111111112,0.2833333333333333
29426700,2020-04-14 09:21:48,0,Twitter Web Client,Farm Africa,0,Keeping global warming below 2C flattens the curve of climate change risk to biodiversity It does this by massively reducing the number of species at risk and buys more time for species and ecosystems to adapt to the changing climate via TCAfrica,FarmAfrica,Eastern Africa and London,True,45146,9006,0.16666666666666666,0.5
1176897592845840384,2020-04-09 19:56:40,1,Twitter Web Client,Twyla Dell,2,THE FOUR HORSEMEN OF THE ENVIRONMENTAL APOCALYPSE via delltwyla Global Warming Climate Change Earth Day,dell_twyla,Kansas City,False,26,150,0.0,0.0
1916100560,2020-04-08 17:53:58,0,Twitter for Android,Usman BalOch🇵🇰,0,Mother earth is rebooting Learning lesson for climate change global warming,_UsmanLashari_,Thatta لاڙ Karachi ,False,10488,3021,0.0,0.0
15061869,2020-04-07 22:51:53,0,JabX.net,pcgame,0,Coronavirus Vaccine Testing Starts TodayRead More alarmist carbon change chemtrails climate co2 coronavirus dioxide geoengineering global leftist warming,pcgame,United States,False,369,254,0.15,0.3666666666666667
15061869,2020-04-07 03:23:24,0,JabX.net,pcgame,0,Get on the Coronavirus Vaccine TrainAll Aboard YiiiiiihaaaaaaRead More alarmist carbon change chemtrails climate co2 coronavirus dioxide geoengineering global leftist warming,pcgame,United States,False,369,254,0.15,0.3666666666666667
19609660,2020-04-05 11:14:24,0,Twitter Web App,"Tom Gillispie, EDITOR/WRITER",0,science The 11TH HOUR FOR THE EARTH climate change climatechange global warming The11thHour,EDITORatWORK,"Rural Hall, North Carolina, USA",False,4191,3708,0.0,0.0
338646028,2020-04-05 00:29:11,0,Twitter for iPhone,Rededdy,0,Watching American President Love that movie Annette Bening ranting about climate change global warming and fossil fuels Movie from 1995 Cant make this up climate climatechange globalewarming hollywood climatescam,rededdy56,,False,360,1165,0.16666666666666666,0.19999999999999998
3188029904,2020-04-03 17:28:28,0,Twitter Web App,Chittal,0,environment birds global warming climate change,Chittal_21,"Chennai, India",False,6,86,0.0,0.0
983490728130240514,2020-04-02 19:25:45,0,Twitter for iPhone,🇺🇸🇺🇸🚩kerts 🏞 🦅🌹🇺🇸🇺🇸,0,In regards to climate change just remember his attacks on Sanders call to ban fracking CO2 emissions are the biggest contributor to global warming Apparently he is opposed to putting a significant dent in them by banning fracking by the fossil fuels industry,silkpjsocialist,god’s country,False,46,304,0.14166666666666666,0.4083333333333334
1331133278,2020-04-01 07:27:26,0,IFTTT,POPapers,0,Climate JC Projected changes in snow water equivalent over the Tibetan Plateau under global warming of 15C and 2C,geomatlab,,False,734,60,0.0,0.0
89711639,2020-03-31 08:30:00,0,TweetDeck,TRF Climate,2,In India coastal women who have long dived for a harvest are now battling globalwarming driven changes to keep their profession alive l womensrights climate,TRF_Climate,London,True,14226,1694,0.025,0.4
170927863,2020-03-30 19:52:50,0,Spreaker,Charles Moscowitz Author and Podcast Host,0,New Podcast Inconvenient Facts The Virus and the Environment on Spreaker change climate global power solar warming wind,moscowitz10001,"Boston, MA",False,848,2029,-0.15454545454545454,0.48484848484848486
1232531845184544768,2020-03-30 11:21:19,0,Twitter Web App,Climate change 2020,0,Do not miss your chance to share your innovations with a global audience at Climate Change Global Warming 2020 during December 1415 2020 at Dubai UAE The Climate Change2020 would comprise keynote presentations oral presentations poster presentations,warming2020,,False,42,183,0.0,0.0
113183609,2020-03-28 20:55:03,0,Twittimer,MASKS: ARE FEAR....SPREADING FEAR!!! DANGEROUS!!!,0,What Was Really Happening In AustraliaOver 200 people arrested for arsonbut FakeMedia says its climate change Creating Facts To Prove Global WarmingGlobal Engineeringwho benefits Globalistsmaga americafirst,mrcleansedotcom,"SALT LAKE CITY, UTAH",False,12526,13312,0.1,0.1
981139646460637184,2020-03-28 14:57:30,0,Happy Eco News,Happy Eco News,1,World can avoid catastrophic global warming with Climate solutions in hand todaystudy There is no single solution to combat climate change From climatefriendly diets and improved education to electric vehicles and,HappyEcoNews,"Vancouver, British Columbia",False,3517,2626,0.017857142857142856,0.10714285714285714
21769361,2020-03-28 09:42:51,0,Instagram,STEⓋE BOZIC,0,Overpopulation is a myth themoreyouknow knowledge wisdom facts truth fossil fuel oil gas coal hydro nuclear climate change global warming,STEVE_BOZIC,"ÜT: 43.863963,-79.749634",False,478,738,0.0,0.0
1242549606656937985,2020-03-27 18:19:30,1,Twitter for iPhone,Mohammad H .S,0,I am worried about future of the world this kind of disaster has never been as strict as now Alsowe cant neglect the climate change and in my view of pointglobal warming is the most awful happening that humans had encounteredclimate ClimateStrikeOnline ClimateActionNow,MohammadHSedag1,,False,2,10,0.025000000000000022,0.63125
1232531845184544768,2020-03-26 13:09:04,0,Twitter Web App,Climate change 2020,0,Call for AbstractsSubmit your abstracts under the session of ClimaticConditions for 7th World Summit on Climate Change amp Global Warming scheduled during December 1415 2020 at Dubai UAE,warming2020,,False,42,183,0.0,0.0
142530837,2020-03-25 14:38:28,1,Buffer,José Pedro,1,Global warming is driving increased inequality The gap between the worlds richest and poorest countries is 25 percent larger than it would have been without climate change,jp966,Portugal,False,2865,3365,0.0,0.25
1633496226,2020-03-24 19:58:46,0,Twitter Web App,Olivia V. Sanderfoot,2,Check out this fascinating thread on new research from UW UWEnvironment on the impacts of shipping emissions on climate Emissions from changes in cooling This masks 13 of global warming due to greenhouse gases climate airpollution airquality,osanderfoot,"Seattle, WA",False,1109,432,0.17784090909090908,0.41988636363636367
1232531845184544768,2020-03-24 11:58:28,0,Twitter Web App,Climate change 2020,0,Call for Speakers at Climate Change amp Global Warming Conference in the month of December 1415 2020 at Dubai UAEShare your research work with young researchers amp studentsRegister and confirm your slot now,warming2020,,False,42,183,0.05,0.2
15476036,2020-03-23 15:53:02,0,Buffer,Rachel Lincoln Sarnoff,0,Will the effort to revive the global economy after the pandemic accelerate the emissions of planetwarming gases rather than avert climate change activist activism climate climatechange climatecrisis climateemergency climatejustice,rachellsarnoff,"Los Angeles, CA",False,7645,6802,0.0,0.0
2437728764,2020-03-19 14:36:02,1,Buffer,CCL San Francisco,2,No its not the sunYes scientists agree on whats causing itNo a cold day doesnt disprove global warmingWeatherProf at CBS debunks some common climate change myths,CCLSanFrancisco,San Francisco,False,2950,3200,-0.3,0.5
1219636872768577538,2020-03-18 23:44:09,0,Twitter for iPhone,Trev,0,Myth Scientists dont agree on climate change False Almost all can agree on Humancaused global warming climatemyth mythbuster climate,Trev66077412,,False,28,38,-0.20000000000000004,0.3
86914671,2020-03-17 05:13:40,0,Twitter Web App,Tor E Aslesen,1,dbirch214 Global warming is ended for now only global climate change is left on the scene,AstroObservaTor,Oslo,False,126,322,0.0,0.25
868280834,2020-03-15 18:57:50,0,Twitter for iPhone,Greg Austin,0,covid Globalization Climate Change and Human Health NEJM pandemic frequency and global warming climate change,GregDAustin,Singapore,False,1210,928,0.0,0.05
735799382650572800,2020-03-14 19:31:13,0,Twitter Web App,Igor Matutinovic,0,It is fascinating to see how absurd the arguments of climate deniers are and who questions validity of climatescienceThere is no evidence that global warming was rebranded as climate change via ConversationUK,IgorMatutinovic,Zagreb ,False,12,62,0.06666666666666665,0.6166666666666667
2424631292,2020-03-14 08:09:20,0,Twitter for Android,Minna,0,Global warming severe consequences for Africa particularly Sahel consequences of climate change,MinnaAja,,False,236,530,0.08333333333333333,0.16666666666666666
1339821457,2020-03-14 01:35:23,4,Twitter for iPad,Energy House,4,Changes in building and construction have great potential to slow global warming climatechange nature environment climate climatestrike globalwarming savetheplanet sustainability gretathunberg zerowaste climatecrisis fridaysforfuture earth,EnergyHouseVA,"Alexandria, VA",False,2240,2130,0.125,0.5375
152970997,2020-03-12 10:01:11,0,Hootsuite Inc.,Better Housing Better Health,1,With global warming we wont need as much insulation in the future Myth or Truth climate change,BHBHadvice,United Kingdom,False,833,1133,0.06666666666666667,0.10833333333333334
1331133278,2020-03-10 07:24:12,0,IFTTT,POPapers,0,Climate JC The change in the ENSO teleconnection under a low global warming scenario and the uncertainty due to internal variability,geomatlab,,False,734,60,-0.03125,0.16875
1058152448030859265,2020-03-09 12:55:05,11,Twitter Web App,A. Patsemkin,25,ecology environment climate volunteers Thunberg policy Ecologie Ecology and how to protect it Whats dangerous about Greta Thunberg It is considered that the causes of climate change and global warming Read,patsemkin,Russia,False,38659,41647,-0.3,0.45
1225689585075638272,2020-03-09 03:08:58,0,Blog2Social APP,Latest News,0,KOLKATA Climate change and global warming may hit Indias GDP within a decade a report published by the McKinsey Global Institute MGI has said Breakingnews Change Climate gdp Googlenews India Indianews Indianewstoday Indias McKinseyGlobalI,LatestN50378800,Bnagladesh,False,25,27,0.0,0.0
806871985,2020-03-08 17:54:34,0,ContentStudio.io,Simon Weiner CGMA,0,Global Warming Evidence Shocking Then amp Now Photos Reveal What 100 Years of Climate Change Has Done to Arctic Glaciers vintage everyday globalwarming climate,simondweiner,"New York, NY",False,6127,4390,-0.39999999999999997,0.5333333333333333
154266844,2020-03-08 00:51:58,0,Twitter Web App,"Tom Gillispie, WRITER/EDITOR",0,environment Links to the ENVIRONMENT climate change consumerism ecology global warming,SptsGuy1,"Rural Hall, NC",False,2281,2155,0.0,0.0
3346529644,2020-03-05 17:00:37,22,Twitter Web App,Copernicus ECMWF,36,Whilst this winter was a truly extreme event in its own right it is likely that these sorts of events have been made more extreme by the global warming trend said Carlo Buontempo director of the CopernicusEU Climate Change Service,CopernicusECMWF,"Reading, England",False,33287,477,0.16224489795918368,0.7193877551020408
114040486,2020-03-05 14:07:21,32,Twitter Web App,Mark Z. Jacobson,55,Yes Climate Change Did Influence Australias Unprecedented BushfiresSuch an extreme fire season is at least 30 percent more likely because of global warming a new analysis finds sciam,mzjacobson,Stanford University,False,27990,243,0.11590909090909092,0.6077922077922077
48075643,2020-03-04 18:29:16,14,Twitter Web App,Coral Davenport,30,Researchers have found that humancaused climate change had an impact on Australias recent devastating wildfiresmaking the extremely highrisk conditions that led to widespread burning at least 30 percent more likely than in a world without global warming via henryfountain,CoralMDavenport,,True,53399,3576,-0.13214285714285715,0.5928571428571429
421725604,2020-03-04 05:47:00,0,Twitter Web Client,Keyboard Justin,0,women environment united nations global warming climate change,keyboardjustin,India,False,132,154,0.0,0.0
22996639,2020-03-04 04:09:04,0,Twitter Web Client,Johnny Robish,0,Study Finds Half of Worlds Beaches Will Disappear by 2100 globalwarming climatechange oceans satire comedy humor jokes,johnnyrobish,"Woodland Hills, Los Angeles",False,291,260,-0.16666666666666666,0.16666666666666666
101193997,2020-03-03 14:46:20,8,Twitter Web App,"Brad Rush (CAGW skeptic, fiscal conservative)",30,WBrettWilson nationalpost The basic assumption on which the entire theory that human activity is causing global warming or climate change is wrongIn every record of temperature amp CO2 the temp changes firstTim BallClimate,OtagoGrad,"Calgary, AB",False,4192,4654,0.0,0.2125
394327370,2020-03-03 14:38:54,0,Twitter for iPhone,mrs.smith,0,Meet The 19YearOld AntiGreta Who Warns Thunbergs Alarmism Must Be Stopped The Global Warming Policy Forum GWPF Climate change is an issue to be tacked but climate hysteria and ecological terrorism is only polarizing Canadians climate,mrs_smith_cnd,,False,258,622,0.13333333333333333,0.5333333333333333
99122519,2020-03-02 21:05:37,0,Twitter for iPhone,Graham Sinclair,2,nytclimate A dream of the climate denier antiscience privilegecemented lobbyist type Just a dream to have a human posting this in 2017 two years after ParisAgreement and fully 40 years AFTER ExxonMobil own scientists mapped fossilfuel climate change global warming scenario ESG,esgarchitect,Vermont.South Africa.Mainline,False,6709,7271,0.19999999999999998,0.3666666666666667
154266844,2020-03-02 08:51:11,0,Twitter Web App,"Tom Gillispie, WRITER/EDITOR",0,science The 11TH HOUR FOR THE EARTH climate change climatechange GlobalWarming global warming,SptsGuy1,"Rural Hall, NC",False,2281,2155,0.0,0.0
1381768393,2020-03-01 16:37:41,0,Spreaker,Peter Timothy Cooper,1,New Podcast Is Greta Thunberg right about Climate Change on Spreaker bears change climate climatechange global globalwarming greta gretathunberg icecapmelting melting naomiseibt polar polarbears seibt thunberg warming,withPeterCooper,,False,339,1386,0.08468614718614718,0.31006493506493504
914508850203676677,2020-03-01 16:19:32,0,Twitter Web App,Affiinfinity,3,Now 5 years later I know that this battle is mine too I am here and I am informed where do I go where do I start because I am not proud of the environment I live around global warming climate change Africa South Africa environment,CartezChilwane,South Africa ,False,5,29,-0.06590909090909092,0.375
553060761,2020-03-01 07:34:25,6,Twitter Web App,Global Warming Times,7,Global Warming Times British ski resort to close because of climate change skiing climate UK globalwarming,globalwarmingt,Global warming news,False,11531,10580,0.0,0.0
43820750,2020-02-29 21:44:01,50,Twitter Web App,hepburn wind,157,Great having 180 people at Hepburn Wind making a human sign to keep global warming below lt15 CCommunities across the state are already feeling the impacts of climate change Now is the time to cut our emissions,hepburnwind,hepburn shire,False,3577,627,0.26666666666666666,0.2833333333333333
48383145,2020-02-29 05:58:37,2,Twitter for iPhone,inspiration,1,THIS IS AN EMERGENCYGretaThunberg addresses a crowd of tens of thousands in Bristol prior to marching for climate change awareness march rightnow ecology environment weather floods storm ciara dennis jorge global warming emergency,arbolioto,"Westminster, London.",False,2267,1982,0.0,0.0
1093284284251570176,2020-02-28 23:16:52,1,Twitter Web App,ken montler,2,Scientific indicators industry must offset warming climate across a multitude of continuous incremental changes CO2 levels in atmosphere Ocean heat content Global sea level rise Each creeps up year after year fuelled by humancaused emissions,MontlerKen,"Camas, WA",False,87,547,0.0,0.0
4445498741,2020-02-28 01:17:25,0,Twitter for iPhone,Tricia Wingate,0,MsAvaArmstrong Climate has always changed Will always change Helped form earth That is why they dropped global warming tag,PatriciaAHenso1,"Cabot, AR",False,9097,6718,0.0,0.0
2504624659,2020-02-24 04:14:28,0,Twitter Web App,Frank Sotzik,0,I think that rather than harass world leaders to reduce global warming cheaper energy technology can do it but change should happen slowly enough to avoid economic collapse and possible resulting war and starvation climate energy EnergyStorage hydrogen peace wordsbyfrank,WordsByFrank,"Perth, Western Australia",False,4329,4940,0.05,0.425
213367093,2020-02-23 14:10:08,2,Hootsuite Inc.,Safe Climate Campaign,0,Climate change is not only expected to affect the amount of available water but it will also impact the timing at which that water is delivered or naturally storedABaileyLocke WBUR Fight Global Warming Demand CleanerCars,safe_climate,"Washington, DC",False,1732,700,0.08,0.43999999999999995
59916705,2020-02-22 23:37:31,0,Twitter Web App,Concerned #CANZUK 🇬🇧🇳🇿🇨🇦🇦🇺,0,BBCPropaganda Maybe an influenza like the Spanishflu is desired that killed 50 million people that should reduce the global warming the climate change that the planets been experiences for the last 100 million years seems odd dose it not start of the 2020,READY2MIX,,False,737,1784,-0.09166666666666667,0.07916666666666666
779900665975799808,2020-02-22 14:38:10,0,Twitter for iPhone,P K Singh,0,Climate ChangeGlobal WarmingClimate Emergency Can Carbon rationing help fight climate change Finland has plans to be carbon neutral by 2035 City has already halved its carbon emission since 1990CityCap app funded by EU to tell you your carbon foot print,pksinghcit,"New Delhi, India",False,34,11,0.0,0.0
33383836,2020-02-20 19:29:01,0,Twitter Web Client,J Freeman ✝️🇺🇸🇮🇱❤️⚔️,0,The Global Warming Song globalwarming climatechange globalcooling global environment climate change funny via YouTube,MetaJonathan,Some austere location,False,3008,4261,0.08333333333333333,0.3333333333333333
1435693218,2020-02-20 13:07:24,0,Twitter for Android,Rhonda Moore,1,In 1994 Smol and his team started talking about climate warming well before it became an issue of global preoccupation We never thought we would see this much change in our lifetime queensu ottawaeggheads,R_mmoore,"mostly Ottawa, Ontario",False,950,1446,0.1,0.1
